value,count,class,zone,group
0.3351,285,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3352,254,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3353,274,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3354,237,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3355,315,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3356,310,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3357,209,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3358,270,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3359,219,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.336,288,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3361,220,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3362,237,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3363,172,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3364,194,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3365,207,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3366,193,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3367,263,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3368,212,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3369,190,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.337,332,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3371,328,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3372,445,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3373,232,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3374,214,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3375,224,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3376,257,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3377,281,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3378,199,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3379,138,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.338,405,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3381,511,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3382,146,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3383,274,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3384,244,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3385,182,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3386,233,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3387,187,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3388,198,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3389,172,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.339,214,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3391,241,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3392,225,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3393,239,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3394,237,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3395,180,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3396,324,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3397,213,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3398,196,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3399,139,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.34,173,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3401,208,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3402,231,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3403,308,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3404,189,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3405,206,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3406,204,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3407,224,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3408,303,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3409,327,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.341,274,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3411,210,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3412,324,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3413,291,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3414,207,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3415,225,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3416,345,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3417,196,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3418,212,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3419,175,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.342,302,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3421,267,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3422,308,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3423,215,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3424,271,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3425,197,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3426,280,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3427,247,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3428,317,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3429,400,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.343,235,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3431,237,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3432,298,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3433,257,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3434,292,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3435,261,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3436,292,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3437,270,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3438,351,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3439,336,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.344,385,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3441,287,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3442,215,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3443,277,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3444,235,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3445,325,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3446,204,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3447,209,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3448,245,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3449,246,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.345,176,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3451,323,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3452,268,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3453,212,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3454,244,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3455,223,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3456,251,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3457,252,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3458,212,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3459,157,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.346,192,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3461,163,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3462,199,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3463,154,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3464,172,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3465,155,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3466,148,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3467,187,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3468,198,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3469,251,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.347,143,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3471,195,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3472,209,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3473,201,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3474,222,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3475,280,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3476,163,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3477,132,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3478,114,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3479,150,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.348,113,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3481,124,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3482,191,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3483,171,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3484,122,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3485,134,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3486,175,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3487,165,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3488,240,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3489,217,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.349,126,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3491,93,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3492,203,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3493,137,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3494,187,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3495,113,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3496,145,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3497,226,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3498,125,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3499,156,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.35,179,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3501,161,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3502,104,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3503,178,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3504,145,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3505,139,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3506,155,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3507,147,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3508,188,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3509,173,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.351,218,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3511,230,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3512,248,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3513,195,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3514,306,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3515,234,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3516,146,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3517,128,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3518,175,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3519,224,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.352,546,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3521,262,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3522,121,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3523,157,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3524,175,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3525,185,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3526,174,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3527,101,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3528,161,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3529,175,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.353,98,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3531,122,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3532,145,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3533,189,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3534,157,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3535,167,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3536,128,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3537,196,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3538,190,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3539,164,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.354,126,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3541,174,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3542,129,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3543,156,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3544,140,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3545,130,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3546,232,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3547,178,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3548,140,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3549,111,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.355,238,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3551,139,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3552,145,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3553,165,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3554,135,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3555,187,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3556,211,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3557,189,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3558,181,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3559,91,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.356,131,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3561,147,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3562,94,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3563,80,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3564,146,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3565,103,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3566,120,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3567,136,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3568,164,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3569,157,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.357,150,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3571,132,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3572,127,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3573,131,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3574,223,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3575,162,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3576,114,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3577,134,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3578,232,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3579,208,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.358,117,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3581,136,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3582,126,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3583,146,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3584,114,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3585,132,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3586,119,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3587,128,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3588,127,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3589,120,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.359,181,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3591,100,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3592,146,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3593,133,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3594,170,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3595,141,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3596,133,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3597,107,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3598,124,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3599,159,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.36,138,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3601,114,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3602,126,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3603,136,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3604,127,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3605,191,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3606,122,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3607,146,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3608,162,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3609,105,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.361,122,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3611,67,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3612,93,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3613,114,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3614,104,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3615,109,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3616,111,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3617,100,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3618,95,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3619,106,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.362,134,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3621,130,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3622,72,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3623,87,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3624,103,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3625,75,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3626,100,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3627,87,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3628,95,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3629,111,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.363,84,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3631,79,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3632,108,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3633,98,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3634,71,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3635,72,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3636,65,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3637,73,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3638,149,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3639,125,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.364,85,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3641,99,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3642,96,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3643,112,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3644,80,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3645,85,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3646,64,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3647,76,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3648,91,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3649,86,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.365,65,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3651,97,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3652,39,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3653,47,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3654,73,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3655,80,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3656,69,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3657,41,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3658,64,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3659,61,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.366,81,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3661,145,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3662,153,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3663,64,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3664,44,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3665,55,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3666,51,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3667,74,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3668,88,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3669,96,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.367,83,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3671,70,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3672,48,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3673,98,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3674,86,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3675,132,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3676,86,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3677,84,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3678,66,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3679,56,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.368,62,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3681,78,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3682,105,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3683,65,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3684,116,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3685,113,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3686,125,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.36870000000000003,86,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3688,52,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3689,43,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.369,52,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3691,66,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3692,66,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3693,61,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3694,60,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3695,75,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3696,61,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3697,79,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3698,53,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3699,48,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.37,84,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3701,57,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3702,73,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3703,75,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3704,86,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3705,69,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3706,112,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3707,81,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3708,61,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3709,90,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.371,81,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3711,117,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3712,103,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3713,121,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3714,129,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3715,104,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3716,89,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3717,66,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3718,96,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3719,99,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.372,71,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3721,102,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3722,111,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3723,103,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3724,128,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3725,95,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3726,103,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3727,94,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3728,94,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3729,137,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.373,85,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3731,77,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3732,102,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3733,75,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3734,85,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3735,107,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3736,60,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3737,71,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3738,88,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3739,137,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.374,94,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3741,91,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3742,54,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3743,103,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3744,90,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3745,65,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3746,67,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3747,84,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3748,139,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.3749,56,Tropical & Subtropical Coniferous Forests,3,Vertebrades
0.375,99,Tropical & Subtropical Coniferous Forests,3,Vertebrades
